uuid,page,field,gt,pred,levenshtein_distance,doc_conf,entity_conf,corrected
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_LiabilityLimits.PolicyLimit,"1 ,000,000","1 ,000,000",0,0.329531,0.994367,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_MailingAddress.City,"Santa Ana,","Santa Ana,",0,0.329531,0.793476,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_MailingAddress.Line1,"1801 E. EdingerAve., StelOl","1801 E. EdingerAve., StelOl",0,0.329531,0.329531,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_MailingAddress.State,CA,CA,0,0.329531,1,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_MailingAddress.Zip,92705,92705,0,0.329531,1,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,2,Quote_NatureOfBusiness,"Big Brothers Big Sisters ot Orange County and the Inland Empire provides strong and enduring, one-to-one, professionally supported mentoring relationshipsforyouthfacing adversity.","Big Brothers Big Sisters ot Orange County and the Inland Empire provides strong and enduring, one-to-one, professionally supported mentoring relationshipsforyouthfacing adversity.",0,0.329531,0.991299,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_YearsInBusiness,61,61,0,0.329531,0.926596,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.City,"Homestead,","Homestead,",0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.City,"Key Largo,","Key Largo,",0,0.424711,0.988441,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.City,"Florida City,","Florida City,",0,0.424711,0.994308,Yes
e6f2ef3e-12fd-489b-839c-730f9fd78e87,6,Quote_ClassCode.PartTimeEmployees,i,,,0.399064,,No
0bb306c3-928c-4249-8faa-eaf6694042a1,0,Quote_ClassCode.Payroll,7573,,,0.544356,,No
0bb306c3-928c-4249-8faa-eaf6694042a1,0,Quote_ClassCode.Payroll,1000,,,0.544356,,No
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.Line1,36 SE 4TH Rd,36 SE 4TH Rd,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.Line1,31 Ocean Reef Drive #B207,31 Ocean Reef Drive #B207,0,0.424711,0.854873,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.Line1,1000 N Krone Ave,1000 N Krone Ave,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.State,FL,FL,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.State,FL,FL,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.State,FL,FL,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.Zip,33033,33033,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.Zip,33037,33037,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Location.Zip,33034,33034,0,0.424711,1,Yes
0f5a4c23-ec44-4dc1-a6a1-cfc0f0a19e67,0,Quote_ClassCode.Payroll,<empty/>,,,0.39693,,No
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.ClassCode,5474,5474,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.ClassCode,8810,8810,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.LocationId,1,1,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.LocationId,1,1,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.Payroll,843516,843516,0,0.424711,0.988471,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.Payroll,95737,95737,0,0.424711,1,Yes
37548d8e-a600-49e0-9050-945752f92cb6,1,Quote_ClassCode.Payroll,1,,,0.178904,,No
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_EffectiveDate,8/4/2019,8/4/2019,0,0.424711,1,Yes
487f4232-0942-47a6-b565-b4f670f7e550,6,Quote_ClassCode.Payroll,75.117,,,0.490096,,No
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_Fein,261300437,261300437,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_LegalEntities.Corporation,X,X,0,0.424711,0.730539,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_MailingAddress.Line1,36 SE 4TH Rd,36 SE 4TH Rd,0,0.424711,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,5,Quote_NatureOfBusiness,PAINTING CONTRACTOR RESIDENTIAL/COMMERICAL,PAINTING CONTRACTOR RESIDENTIAL/COMMERICAL,0,0.424711,0.471697,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_YearsInBusiness,10,10,0,0.424711,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Location.City,"Sanford,,","Sanford,,",0,0.457962,1,Yes
78ff97b0-c500-4bb2-b32d-4750cb1f9568,4,Quote_ClassCode.Payroll,,89042,,0.424711,0.561218,No
83741ecd-2f19-40e1-a260-0093cf02f658,0,Location.Line1,400 E First St,400 E First St,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Location.State,FL,FL,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Location.Zip,32771,32771,0,0.457962,1,Yes
8be3e045-fed9-46f7-981f-74835c9876ba,1,Quote_ClassCode.Payroll,15,,,0.330967,,No
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_ClassCode.ClassCode,8742,8742,0,0.457962,0.942949,Yes
8e117212-be43-424c-9e02-c8a716762f34,1,Quote_ClassCode.Payroll,f)Q(),,,0.503914,,No
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_ClassCode.Payroll,124512,124512,0,0.457962,0.742621,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_EffectiveDate,1/1/2019,1/1/2019,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_ExpiredPremium,$732,$732,0,0.457962,0.526346,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_Fein,590440968,590440968,0,0.457962,0.835811,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_LegalEntities.Other,X,X,0,0.457962,0.483266,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_LiabilityLimits.EachAccident,100000,100000,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_LiabilityLimits.EachEmployee,100000,100000,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_LiabilityLimits.PolicyLimit,500000,500000,0,0.457962,1,Yes
b7886478-8f0c-4d94-b05c-d7f2031660df,1,Quote_ClassCode.Payroll,18500,,,0.385644,,No
4d486302-c220-4803-bd12-a580a51774d7,0,Quote_CompanyWebsite,I legend ary corp. com,,,0.361179,,No
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_MailingAddress.State,FL,FL,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,0,Quote_MailingAddress.Zip,32771,32771,0,0.457962,1,Yes
83741ecd-2f19-40e1-a260-0093cf02f658,1,Quote_NatureOfBusiness,"Chamber of Commerce,","Chamber of Commerce,",0,0.457962,0.977474,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Location.City,Lakeland,Lakeland,0,0.586287,0.964887,Yes
57d4b643-3ae6-4caf-8b26-69ebc180679f,0,Quote_CompanyWebsite,https://7cinematics.com/#h|ome,,,0.413433,,No
67136397-76af-4090-92a9-fbfd9455ac97,0,Quote_CompanyWebsite,https://7cinematics.com/#h|ome,,,0.413433,,No
85ba086f-7c66-4105-a68f-134397d0b73d,0,Location.State,GA,GA,0,0.586287,0.998212,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Location.Zip,316356652,316356652,0,0.586287,0.960148,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_BusinessName,"Lakeland Floor Covering, Inc.","Lakeland Floor Covering, Inc.",0,0.586287,0.935466,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.ClassCode,5348,5348,0,0.586287,0.876993,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.ClassCode,5478,5478,0,0.586287,0.882238,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.ClassCode,8017,8017,0,0.586287,0.887681,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.ClassCode,8810,8810,0,0.586287,0.934152,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.FullTimeEmployees,2,2,0,0.586287,0.744926,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.FullTimeEmployees,2,2,0,0.586287,0.904353,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.FullTimeEmployees,1,1,0,0.586287,0.674096,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.FullTimeEmployees,1,1,0,0.586287,0.824921,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.LocationId,1,1,0,0.586287,0.784086,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.LocationId,1,1,0,0.586287,0.766878,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.LocationId,1,1,0,0.586287,0.776156,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.LocationId,1,1,0,0.586287,0.757717,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.Payroll,35.34,35.34,0,0.586287,0.776661,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.Payroll,28.936,28.936,0,0.586287,0.83219,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.Payroll,28.228,28.228,0,0.586287,0.827194,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,1,Quote_ClassCode.Payroll,24.301,24.301,0,0.586287,0.92863,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_ContactInformation.Name,CHARLIE WATSON,CHARLIE WATSON,0,0.586287,0.998201,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_ContactInformation.Phone,229-482-,229-482-,0,0.586287,0.971634,Yes
77315080-4d46-4d87-9c40-b0439d3ce8d5,0,Quote_CompanyWebsite,www.nmcigroup.com,,,0.466857,,No
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_Fein,58-2217990,58-2217990,0,0.586287,0.970729,Yes
78ff8aac-aeb2-430d-9be6-968a6e760e56,0,Quote_CompanyWebsite,www.ocbigs.org,,,0.329531,,No
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_LegalEntities.Corporation,X,X,0,0.586287,0.954581,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_CompanyWebsite,www.blackhiilshd.com,,,0.402962,,No
8ce47a55-a683-4b01-9d0d-63417e147eb8,0,Quote_CompanyWebsite,www.outlet.com,,,0.532708,,No
bb67bf3c-f75c-480c-83a2-5111f54e0a31,6,Quote_CompanyWebsite,http://madriverfibermill.com/,,,0.42542,,No
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_MailingAddress.City,"Lakeland,","Lakeland,",0,0.586287,0.988601,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_MailingAddress.Line1,71 S Valdosta Rd,71 S Valdosta Rd,0,0.586287,0.86945,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_MailingAddress.State,GA,GA,0,0.586287,1,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_MailingAddress.Zip,31635-6652,31635-6652,0,0.586287,0.984734,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Quote_YearsInBusiness,BUS:30,BUS:30,0,0.586287,0.604614,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Location.City,PASADENA,PASADENA,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Location.Id,i,i,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Location.Line1,50 BELLEFONTAINE ST #204,50 BELLEFONTAINE ST #204,0,0.570841,0.994196,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Location.State,CA,CA,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Location.Zip,91105,91105,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_BusinessName,G Okamoto Dontal Corp,G Okamoto Dontal Corp,0,0.570841,0.986534,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,1,Quote_ClassCode.ClassCode,8839,8839,0,0.570841,0.970759,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,1,Quote_ClassCode.FullTimeEmployees,7,7,0,0.570841,0.904748,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,1,Quote_ClassCode.LocationId,i,i,0,0.570841,0.924141,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,1,Quote_ClassCode.PartTimeEmployees,ii,ii,0,0.570841,0.874046,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,1,Quote_ClassCode.Payroll,770.885,770.885,0,0.570841,0.926217,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_ContactInformation.Phone,( 626 ) 440-9095,( 626 ) 440-9095,0,0.570841,0.698655,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_EffectiveDate,1/4/2019,1/4/2019,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_Fein,460990841,460990841,0,0.570841,0.937624,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_LegalEntities.Corporation,X,X,0,0.570841,0.570841,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.570841,0.998133,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.570841,0.998192,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_MailingAddress.City,Pasadena,Pasadena,0,0.570841,0.99808,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_MailingAddress.Line1,50 Bellefontaine St,50 Bellefontaine St,0,0.570841,0.976848,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_MailingAddress.State,CA,CA,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_MailingAddress.Zip,91105,91105,0,0.570841,1,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,2,Quote_NatureOfBusiness,Dentist,Dentist,0,0.570841,0.924639,Yes
85fddabc-4dc4-495f-b66a-65a0866c7e3f,0,Quote_YearsInBusiness,7,7,0,0.570841,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.City,"San Diego,","San Diego,",0,0.488163,0.846584,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.City,"San Diego,","San Diego,",0,0.488163,0.964351,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.City,"San Diego,","San Diego,",0,0.488163,0.966524,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Id,1,1,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Id,2,2,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Id,3,3,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Line1,"9969 Mira Mesa Blvd., #5","9969 Mira Mesa Blvd., #5",0,0.488163,0.853719,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_ContactInformation.Email,clay@blackhillshd.com,,,0.402962,,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_ContactInformation.Name,8rad Wurth,iHsÃ¯ciwfi 8rad Wurth,10,0.445207,0.978852,No
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.State,CA,CA,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.State,CA,CA,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.State,CA,CA,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Zip,92131,92131,0,0.488163,0.996208,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Zip,92109,92109,0,0.488163,0.990373,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Zip,92101,92101,0,0.488163,1,Yes
37548d8e-a600-49e0-9050-945752f92cb6,0,Quote_ContactInformation.Phone,,(718) 387-4736,,0.178904,0.532485,No
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.ClassCode,9079,9079,0,0.488163,0.991694,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.ClassCode,8810,8810,0,0.488163,0.987839,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.ClassCode,9079,9079,0,0.488163,0.978239,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.ClassCode,9079,9079,0,0.488163,0.961119,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.ClassCode,8006,8006,0,0.488163,0.978608,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.FullTimeEmployees,35,35,0,0.488163,0.843102,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.FullTimeEmployees,3,3,0,0.488163,0.883561,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.FullTimeEmployees,15,15,0,0.488163,0.894215,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.FullTimeEmployees,25,25,0,0.488163,0.928431,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.FullTimeEmployees,0,0,0,0.488163,0.783277,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.LocationId,1,1,0,0.488163,0.969716,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.LocationId,1,1,0,0.488163,0.946819,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.LocationId,2,2,0,0.488163,0.940753,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.LocationId,3,3,0,0.488163,0.904784,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.LocationId,3,3,0,0.488163,0.924463,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.PartTimeEmployees,70,70,0,0.488163,0.839262,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.PartTimeEmployees,2,2,0,0.488163,0.912006,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.PartTimeEmployees,20,20,0,0.488163,0.836316,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.PartTimeEmployees,50,50,0,0.488163,0.93683,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.PartTimeEmployees,5,5,0,0.488163,0.831107,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.Payroll,1550000,1550000,0,0.488163,0.966166,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.Payroll,170.04,170.04,0,0.488163,0.940643,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.Payroll,565,565,0,0.488163,0.970482,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.Payroll,900,900,0,0.488163,0.970115,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,4,Quote_ClassCode.Payroll,144.836,144.836,0,0.488163,0.837914,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_ContactInformation.Name,Marcia Brown,Marcia Brown,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_ContactInformation.Phone,858-695-1441,858-695-1441,0,0.488163,0.996301,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_EffectiveDate,1/4/2019,1/4/2019,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_Fein,471224903,471224903,0,0.488163,0.849071,Yes
3951e6fe-aa5d-492c-8c97-414d41d4765e,0,Quote_ContactInformation.Phone,,31 0-826-8063,,0.521652,0.521652,No
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.488163,0.996219,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_MailingAddress.City,"San Diego,","San Diego,",0,0.488163,0.927407,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_MailingAddress.Line1,"9969 Mira Mesa Blvd., Suite 5","9969 Mira Mesa Blvd., Suite 5",0,0.488163,0.855398,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_MailingAddress.State,CA,CA,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_MailingAddress.Zip,92131,92131,0,0.488163,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,2,Quote_NatureOfBusiness,"Italian cuisine; family style dining; open daily, 11:00 am - 11:00 pm; no entertainment; no dancing; no delivery; no catering","Italian cuisine; family style dining; open daily, 11:00 am - 11:00 pm; no entertainment; no dancing; no delivery; no catering",0,0.488163,0.966851,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Quote_YearsInBusiness,29,29,0,0.488163,0.994045,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.City,Rapid City,Rapid City,0,0.402962,0.895636,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.City,Sturgis,Sturgis,0,0.402962,0.992121,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.City,Hill City,Hill City,0,0.402962,0.950748,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Id,1,1,0,0.402962,0.996281,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Id,2,2,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Id,3,3,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Line1,2820 Harley Drive,2820 Harley Drive,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Line1,1040 Junction Avenue,1040 Junction Avenue,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Line1,281-265 Main Street,281-265 Main Street,0,0.402962,0.996299,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.State,SD,SD,0,0.402962,0.996368,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.State,SD,SD,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.State,SD,SD,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Zip,57702,57702,0,0.402962,0.996365,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Zip,57785,57785,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Location.Zip,57745,57745,0,0.402962,1,Yes
3eb20950-bcc8-4304-adf9-bea64153e296,0,Quote_ContactInformation.Phone,,(858) 736-0037,,0.572903,0.572903,No
5356b16f-a9ba-4659-a52d-400c7bd4abd1,0,Quote_ContactInformation.Phone,,(318) 658-2166,,0.277919,0.634252,No
5db741c5-f50c-410a-9ea9-076c8f2cbb35,0,Quote_ContactInformation.Phone,,(815) 248-2485,,0.486038,0.486038,No
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_ContactInformation.Name,Clay Trulson,Clay Trulson,0,0.402962,0.992143,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_EffectiveDate,1/2/2019,1/2/2019,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_Fein,460453190,460453190,0,0.402962,0.935109,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_LegalEntities.Other,X,X,0,0.402962,0.980733,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_LiabilityLimits.EachAccident,500,500,0,0.402962,0.994346,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_LiabilityLimits.EachEmployee,500,500,0,0.402962,0.998154,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_MailingAddress.City,Rapid City,Rapid City,0,0.402962,0.827345,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_MailingAddress.Line1,2820 Harley Drive,2820 Harley Drive,0,0.402962,0.980557,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_MailingAddress.State,SD,SD,0,0.402962,1,Yes
8ab3e048-f9d3-4734-ae05-e91fe6b43fa8,7,Quote_MailingAddress.Zip,57702,57702,0,0.402962,1,Yes
